,Category,Section,Sub Section,Info,Link
458,Ver Max,Resolución de problemas,Mensaje «Tu cuenta se está usando en demasiados dispositivos»,"Mensaje «Tu cuenta se está usando en demasiados dispositivos»

Puedes hacer streaming Max en varios dispositivos al mismo tiempo. Si recibes el mensaje «Tu cuenta se está usando en demasiados dispositivos», significa que has alcanzado el número máximo de dispositivos en los que tu cuenta puede hacer streaming al mismo tiempo para tu plan.

El número de dispositivos en los que puedes ver a la vez depende de tu plan de suscripción:

Plan	Número de transmisiones
Estándar	2
Premium	4

Ver deportes está limitado a 2 dispositivos.

¿Qué plan tengo?

Para empezar a ver en otro dispositivo, pídele a alguien de tu hogar que deje de ver Max. (Después de que dejen de hacer streaming, es posible que tengas que esperar unos minutos antes de poder empezar a hacer streaming en tu dispositivo).

Para ver la lista de los dispositivos que han iniciado sesión en tu cuenta:

Inicia sesión en Max en tu teléfono, tableta u ordenador. ¿No puedes iniciar sesión?
Selecciona tu perfil, luego Cuenta y Dispositivos.
(Solo los perfiles adultos pueden gestionar dispositivos).
Aquí encontrarás una lista de los dispositivos que han iniciado sesión en tu cuenta (junto con la fecha de inicio de sesión y el país).
Para cerrar la sesión de tu cuenta en un dispositivo, selecciona la X junto a un dispositivo.

Para más información sobre cómo gestionar dispositivos que están usando tu cuenta, ve a Gestionar tus dispositivos.

¿Dispositivo desconocido?
Si no reconoces un dispositivo, ve a Detener el uso no deseado de tu cuenta.",https://help.max.com/es-es/Answer/Detail/000002507
459,Ver Max,Resolución de problemas,"Max carga lentamente, se almacena en búfer o se detiene","Max carga lentamente, se almacena en búfer o se detiene

Hay muchos factores que pueden afectar a la reproducción de vídeo, como el ancho de banda de la red, la velocidad de conexión y la memoria disponible en el dispositivo.

Selecciona el dispositivo que estás usando:
 
Teléfono o tableta
Ordenador
Televisión

Si Max no funciona como esperabas, selecciona el dispositivo que estás utilizando:

AirPlay
Amazon Fire TV
Android TV
Apple TV
Chromecast
Hisense VIDAA TV
LG TV (en algunos países)
Philips Titan TV
PlayStation (en algunos países)
Samsung TV
Sony TV
Vodafone TV (en algunos países)
VF TV Play (solo en Portugal)
Consola Xbox (en algunos países)",https://help.max.com/es-es/Answer/Detail/000002519
460,Ver Max,Resolución de problemas,Problemas de audio de Max,"Problemas de audio de Max

El audio de los programas y películas en Max está disponible en estéreo, sonido envolvente 5.1 o Dolby Atmos, dependiendo de tu plan de suscripción. Max reproduce automáticamente el audio de mayor calidad disponible para tu dispositivo y tu plan de suscripción.

Para cambiar el idioma del audio, ve a Subtítulos, subtítulos ocultos (CC) y audio.

Preguntas y respuestas sobre Dolby
¿Qué necesito para transmitir Dolby Atmos?
¿Qué dispositivos son compatibles con Dolby Digital Plus?
Solución de problemas

Antes de empezar, intenta reproducir un programa o una película diferente. Si el problema de sonido se limita a un programa o película en particular, contacta con nosotros y háznoslo saber.

Si sigues teniendo problemas de audio, selecciona tu dispositivo a continuación:

Teléfono o tableta
Ordenador
Amazon Fire TV
Apple TV
Xbox (en algunos países)
Otros dispositivos de TV
¿Error HDMI?
Si recibes un error HDCP, intenta evitar el receptor o el equipo estéreo y conecta tu dispositivo de streaming directamente al televisor. Para más información, ve a Transmitir con un cable HDMI.",https://help.max.com/es-es/Answer/Detail/000002549
461,Ver Max,Resolución de problemas,Falta un episodio en Max,"Falta un episodio en Max

Algunos contenidos aparecen en Max durante un tiempo limitado. Si un episodio de una serie no está disponible en Max, prueba lo siguiente:

Explora los episodios de la serie
Consulta el horario del programa
Actualiza Max
Prueba con otro dispositivo
Borra la caché (Android o Amazon Fire)
Infórmanos

Si aún no puedes encontrar el episodio que estás buscando, háznoslo saber. Ve a nuestra página de comentarios, selecciona Comentarios sobre la programación como tema y cuéntanos qué episodio falta.

Seguir viendo
Cuando terminas de ver un episodio de una serie, el siguiente episodio se añade automáticamente a Seguir viendo. Para más información, ve a Mi lista y Seguir viendo.",https://help.max.com/es-es/Answer/Detail/000002561
462,Ver Max,Resolución de problemas,Mensaje «¿Estás usando una VPN?»,"Mensaje «¿Estás usando una VPN?»

Este mensaje significa que el dispositivo que estás usando parece estar conectado a una VPN (Red Privada Virtual). Para ver Max, debes desactivar tu VPN, proxy o servicio de anonimato.

Si recibes el mensaje «¿Estás usando una VPN?», prueba lo siguiente:

Paso 1: Desactiva tu VPN o proxy
Paso 2: Reinicia tus dispositivos de red
Paso 3: Solución de problemas del navegador (solo para ordenador)
Paso 4: Comunícate con tu proveedor de servicios de Internet
Paso 5: Contacta con nosotros",https://help.max.com/es-es/Answer/Detail/000002566
463,Cuenta e inicio de sesión,Inicio de sesión,Iniciar sesión en Max,"Iniciar sesión en Max

¿Ya tienes una cuenta de Max (o HBO Max)? Perfecto. Aquí te explicamos cómo iniciar sesión.

¿Nueva suscripción?
Si obtienes Max (o HBO) a través de un proveedor de Internet, telefonía móvil o televisión, deberás activar tu suscripción a Max antes de poder empezar a hacer streaming.
Selecciona el dispositivo que estás usando:
 
Teléfono o tableta
Ordenador
Televisión

A continuación te explicamos cómo iniciar sesión en tu dispositivo de TV:

Instala la aplicación Max.
Abre Max y selecciona Iniciar sesión.
¿Ya habías iniciado sesión? Selecciona el icono de Configuración  (abajo a la izquierda) y luego Cerrar sesión.
Ahora, selecciona una opción de inicio de sesión en TV:
Utilizar un código
Utilizar la aplicación móvil de Max (en algunos dispositivos)
Utilizar el correo electrónico

Nota Tus perfiles, historial de visualización y configuración de HBO Max están disponibles en Max.

¿Necesitas cambiar de cuenta? Para iniciar sesión en otra cuenta de Max, selecciona el icono de Configuración  (abajo a la izquierda) y luego Cerrar sesión. Una vez que hayas cerrado la sesión, selecciona Iniciar sesión.

Solución de problemas
Mensaje «La dirección de correo electrónico o la contraseña no parecen correctas»
Mensaje «No hemos podido verificar tu suscripción»
Recibo un mensaje de bienvenida. ¿Qué debo hacer?
Error «La hora del dispositivo no está sincronizada»
¿No puedes resolver el rompecabezas de Captcha?

¿Aún necesitas ayuda? Ve a No puedo iniciar sesión en Max.",https://help.max.com/es-es/Answer/Detail/000002551
464,Cuenta e inicio de sesión,Inicio de sesión,Iniciar sesión en Max,"Iniciar sesión en Max

¿Ya tienes una cuenta de Max (o HBO Max)? Perfecto. Aquí te explicamos cómo iniciar sesión.

¿Nueva suscripción?
Si obtienes Max (o HBO) a través de un proveedor de Internet, telefonía móvil o televisión, deberás activar tu suscripción a Max antes de poder empezar a hacer streaming.
Selecciona el dispositivo que estás usando:
 
Teléfono o tableta
Ordenador
Televisión

A continuación te explicamos cómo iniciar sesión en tu dispositivo de TV:

Instala la aplicación Max.
Abre Max y selecciona Iniciar sesión.
¿Ya habías iniciado sesión? Selecciona el icono de Configuración  (abajo a la izquierda) y luego Cerrar sesión.
Ahora, selecciona una opción de inicio de sesión en TV:
Utilizar un código
Utilizar la aplicación móvil de Max (en algunos dispositivos)
Utilizar el correo electrónico

Nota Tus perfiles, historial de visualización y configuración de HBO Max están disponibles en Max.

¿Necesitas cambiar de cuenta? Para iniciar sesión en otra cuenta de Max, selecciona el icono de Configuración  (abajo a la izquierda) y luego Cerrar sesión. Una vez que hayas cerrado la sesión, selecciona Iniciar sesión.

Solución de problemas
Mensaje «La dirección de correo electrónico o la contraseña no parecen correctas»
Mensaje «No hemos podido verificar tu suscripción»
Recibo un mensaje de bienvenida. ¿Qué debo hacer?
Error «La hora del dispositivo no está sincronizada»
¿No puedes resolver el rompecabezas de Captcha?

¿Aún necesitas ayuda? Ve a No puedo iniciar sesión en Max.",https://help.max.com/es-es/Answer/Detail/000002551
465,Cuenta e inicio de sesión,Inicio de sesión,Activa tu suscripción a Max,"Activa tu suscripción a Max
¿Ya la has activado?
Si ya has activado tu suscripción a Max, puedes iniciar sesión con tu correo electrónico y contraseña de Max. Solo es necesario activar Max una vez.

¿Es una suscripción nueva? Si te has suscrito a Max (o HBO) a través de un proveedor de Internet, telefonía móvil o televisión, deberás activar Max antes de poder empezar a ver Max.

Hay dos formas de activar Max:

Enlace de activación: Si tu proveedor te ha dado instrucciones de activación, sigue los pasos de Enlace de activación.
Conecta con tu proveedor: Si no tienes instrucciones de activación, sigue los pasos de Conecta con tu proveedor.
Enlace de activación

Si recibiste instrucciones de activación cuando te suscribiste a Max, sigue las instrucciones para activar tu suscripción a Max.

Cuando se te pida que crees tu cuenta de Max, realiza una de las siguientes acciones:

Nuevos suscriptores
Suscriptores que regresan
Conecta con tu proveedor

Si no recibiste instrucciones de activación cuando te suscribiste a Max, sigue estos pasos:

En tu teléfono u ordenador, ve a max.com/login.
Selecciona Crea una cuenta de Max conectándote a través de tu proveedor de televisión, móvil o Internet (en la parte inferior de la pantalla).
Elige la compañía a través de la cual recibes Max (o HBO) o escribe su nombre en el cuadro de búsqueda.
Mi proveedor no aparece en la lista

¿Te has suscrito a través de Prime Video?
Selecciona Prime Video e inicia sesión en tu cuenta de Amazon. A continuación, ve al paso 5.
Rellena el formulario de Conéctate con tu cuenta y selecciona Enviar.
¿Necesitas ayuda? Ve a Solución de problemas.
Para crear tu cuenta de Max, realiza una de las siguientes acciones:

Nuevos suscriptores
Suscriptores que regresan
Solución de problemas
Mensaje «No hemos podido verificar tu suscripción»
Mensaje «Comprueba la información de tu cuenta»
Mensaje «Esta cuenta de proveedor ya se está utilizando»",https://help.max.com/es-es/Answer/Detail/000002557
466,Cuenta e inicio de sesión,Inicio de sesión,Iniciar sesión en Max,"Iniciar sesión en Max

¿Ya tienes una cuenta de Max (o HBO Max)? Perfecto. Aquí te explicamos cómo iniciar sesión.

¿Nueva suscripción?
Si obtienes Max (o HBO) a través de un proveedor de Internet, telefonía móvil o televisión, deberás activar tu suscripción a Max antes de poder empezar a hacer streaming.
Selecciona el dispositivo que estás usando:
 
Teléfono o tableta
Ordenador
Televisión

A continuación te explicamos cómo iniciar sesión en tu dispositivo de TV:

Instala la aplicación Max.
Abre Max y selecciona Iniciar sesión.
¿Ya habías iniciado sesión? Selecciona el icono de Configuración  (abajo a la izquierda) y luego Cerrar sesión.
Ahora, selecciona una opción de inicio de sesión en TV:
Utilizar un código
Utilizar la aplicación móvil de Max (en algunos dispositivos)
Utilizar el correo electrónico

Nota Tus perfiles, historial de visualización y configuración de HBO Max están disponibles en Max.

¿Necesitas cambiar de cuenta? Para iniciar sesión en otra cuenta de Max, selecciona el icono de Configuración  (abajo a la izquierda) y luego Cerrar sesión. Una vez que hayas cerrado la sesión, selecciona Iniciar sesión.

Solución de problemas
Mensaje «La dirección de correo electrónico o la contraseña no parecen correctas»
Mensaje «No hemos podido verificar tu suscripción»
Recibo un mensaje de bienvenida. ¿Qué debo hacer?
Error «La hora del dispositivo no está sincronizada»
¿No puedes resolver el rompecabezas de Captcha?

¿Aún necesitas ayuda? Ve a No puedo iniciar sesión en Max.",https://help.max.com/es-es/Answer/Detail/000002551
467,Cuenta e inicio de sesión,Inicio de sesión,Activa tu suscripción a Max,"Activa tu suscripción a Max
¿Ya la has activado?
Si ya has activado tu suscripción a Max, puedes iniciar sesión con tu correo electrónico y contraseña de Max. Solo es necesario activar Max una vez.

¿Es una suscripción nueva? Si te has suscrito a Max (o HBO) a través de un proveedor de Internet, telefonía móvil o televisión, deberás activar Max antes de poder empezar a ver Max.

Hay dos formas de activar Max:

Enlace de activación: Si tu proveedor te ha dado instrucciones de activación, sigue los pasos de Enlace de activación.
Conecta con tu proveedor: Si no tienes instrucciones de activación, sigue los pasos de Conecta con tu proveedor.
Enlace de activación

Si recibiste instrucciones de activación cuando te suscribiste a Max, sigue las instrucciones para activar tu suscripción a Max.

Cuando se te pida que crees tu cuenta de Max, realiza una de las siguientes acciones:

Nuevos suscriptores
Suscriptores que regresan
Conecta con tu proveedor

Si no recibiste instrucciones de activación cuando te suscribiste a Max, sigue estos pasos:

En tu teléfono u ordenador, ve a max.com/login.
Selecciona Crea una cuenta de Max conectándote a través de tu proveedor de televisión, móvil o Internet (en la parte inferior de la pantalla).
Elige la compañía a través de la cual recibes Max (o HBO) o escribe su nombre en el cuadro de búsqueda.
Mi proveedor no aparece en la lista

¿Te has suscrito a través de Prime Video?
Selecciona Prime Video e inicia sesión en tu cuenta de Amazon. A continuación, ve al paso 5.
Rellena el formulario de Conéctate con tu cuenta y selecciona Enviar.
¿Necesitas ayuda? Ve a Solución de problemas.
Para crear tu cuenta de Max, realiza una de las siguientes acciones:

Nuevos suscriptores
Suscriptores que regresan
Solución de problemas
Mensaje «No hemos podido verificar tu suscripción»
Mensaje «Comprueba la información de tu cuenta»
Mensaje «Esta cuenta de proveedor ya se está utilizando»",https://help.max.com/es-es/Answer/Detail/000002557
468,Cuenta e inicio de sesión,Perfiles,Crear o cambiar perfiles en Max,"Crear o cambiar perfiles en Max

Para una experiencia más personalizada, puedes crear hasta 5 perfiles para todos los miembros de tu hogar. Los perfiles registran lo que has visto y lo que te gustaría ver.

Hay dos tipos de perfiles: adulto e infantil. Para obtener información sobre perfiles infantiles, ve a Todo sobre los perfiles infantiles.

Cada perfil tiene su propio:

Avatar
Mi lista y Seguir viendo
Configuración
Idioma de la aplicación
Clasificaciones
Recomendaciones basadas en tu historial de visualización
Controles parentales (opcional)
PIN (opcional)
Selecciona un tema:
Añadir un perfil
Editar un perfil
Eliminar un perfil
Cambiar de perfil
Cambiar el idioma de la aplicación
Pantalla «Quién está viendo»

Si necesitas ayuda para restablecer tu código parental, ve a Salida infantil segura y código parental.

Fotos de perfil
Las fotos de perfil personalizadas de HBO Max aparecen como un icono de perfil genérico en Max (Max no admite fotos de perfil personalizadas). Puedes elegir entre 350 avatares de personajes.",https://help.max.com/es-es/Answer/Detail/000002539
469,Cuenta e inicio de sesión,Inicio de sesión,Iniciar sesión en Max,"Iniciar sesión en Max

¿Ya tienes una cuenta de Max (o HBO Max)? Perfecto. Aquí te explicamos cómo iniciar sesión.

¿Nueva suscripción?
Si obtienes Max (o HBO) a través de un proveedor de Internet, telefonía móvil o televisión, deberás activar tu suscripción a Max antes de poder empezar a hacer streaming.
Selecciona el dispositivo que estás usando:
 
Teléfono o tableta
Ordenador
Televisión

A continuación te explicamos cómo iniciar sesión en tu dispositivo de TV:

Instala la aplicación Max.
Abre Max y selecciona Iniciar sesión.
¿Ya habías iniciado sesión? Selecciona el icono de Configuración  (abajo a la izquierda) y luego Cerrar sesión.
Ahora, selecciona una opción de inicio de sesión en TV:
Utilizar un código
Utilizar la aplicación móvil de Max (en algunos dispositivos)
Utilizar el correo electrónico

Nota Tus perfiles, historial de visualización y configuración de HBO Max están disponibles en Max.

¿Necesitas cambiar de cuenta? Para iniciar sesión en otra cuenta de Max, selecciona el icono de Configuración  (abajo a la izquierda) y luego Cerrar sesión. Una vez que hayas cerrado la sesión, selecciona Iniciar sesión.

Solución de problemas
Mensaje «La dirección de correo electrónico o la contraseña no parecen correctas»
Mensaje «No hemos podido verificar tu suscripción»
Recibo un mensaje de bienvenida. ¿Qué debo hacer?
Error «La hora del dispositivo no está sincronizada»
¿No puedes resolver el rompecabezas de Captcha?

¿Aún necesitas ayuda? Ve a No puedo iniciar sesión en Max.",https://help.max.com/es-es/Answer/Detail/000002551
470,Cuenta e inicio de sesión,Inicio de sesión,Activa tu suscripción a Max,"Activa tu suscripción a Max
¿Ya la has activado?
Si ya has activado tu suscripción a Max, puedes iniciar sesión con tu correo electrónico y contraseña de Max. Solo es necesario activar Max una vez.

¿Es una suscripción nueva? Si te has suscrito a Max (o HBO) a través de un proveedor de Internet, telefonía móvil o televisión, deberás activar Max antes de poder empezar a ver Max.

Hay dos formas de activar Max:

Enlace de activación: Si tu proveedor te ha dado instrucciones de activación, sigue los pasos de Enlace de activación.
Conecta con tu proveedor: Si no tienes instrucciones de activación, sigue los pasos de Conecta con tu proveedor.
Enlace de activación

Si recibiste instrucciones de activación cuando te suscribiste a Max, sigue las instrucciones para activar tu suscripción a Max.

Cuando se te pida que crees tu cuenta de Max, realiza una de las siguientes acciones:

Nuevos suscriptores
Suscriptores que regresan
Conecta con tu proveedor

Si no recibiste instrucciones de activación cuando te suscribiste a Max, sigue estos pasos:

En tu teléfono u ordenador, ve a max.com/login.
Selecciona Crea una cuenta de Max conectándote a través de tu proveedor de televisión, móvil o Internet (en la parte inferior de la pantalla).
Elige la compañía a través de la cual recibes Max (o HBO) o escribe su nombre en el cuadro de búsqueda.
Mi proveedor no aparece en la lista

¿Te has suscrito a través de Prime Video?
Selecciona Prime Video e inicia sesión en tu cuenta de Amazon. A continuación, ve al paso 5.
Rellena el formulario de Conéctate con tu cuenta y selecciona Enviar.
¿Necesitas ayuda? Ve a Solución de problemas.
Para crear tu cuenta de Max, realiza una de las siguientes acciones:

Nuevos suscriptores
Suscriptores que regresan
Solución de problemas
Mensaje «No hemos podido verificar tu suscripción»
Mensaje «Comprueba la información de tu cuenta»
Mensaje «Esta cuenta de proveedor ya se está utilizando»",https://help.max.com/es-es/Answer/Detail/000002557
471,Cuenta e inicio de sesión,Perfiles,Crear o cambiar perfiles en Max,"Crear o cambiar perfiles en Max

Para una experiencia más personalizada, puedes crear hasta 5 perfiles para todos los miembros de tu hogar. Los perfiles registran lo que has visto y lo que te gustaría ver.

Hay dos tipos de perfiles: adulto e infantil. Para obtener información sobre perfiles infantiles, ve a Todo sobre los perfiles infantiles.

Cada perfil tiene su propio:

Avatar
Mi lista y Seguir viendo
Configuración
Idioma de la aplicación
Clasificaciones
Recomendaciones basadas en tu historial de visualización
Controles parentales (opcional)
PIN (opcional)
Selecciona un tema:
Añadir un perfil
Editar un perfil
Eliminar un perfil
Cambiar de perfil
Cambiar el idioma de la aplicación
Pantalla «Quién está viendo»

Si necesitas ayuda para restablecer tu código parental, ve a Salida infantil segura y código parental.

Fotos de perfil
Las fotos de perfil personalizadas de HBO Max aparecen como un icono de perfil genérico en Max (Max no admite fotos de perfil personalizadas). Puedes elegir entre 350 avatares de personajes.",https://help.max.com/es-es/Answer/Detail/000002539
472,Cuenta e inicio de sesión,Perfiles,Todo sobre los perfiles infantiles,"Todo sobre los perfiles infantiles

Hay dos tipos de perfiles: adulto e infantil. Tu cuenta puede tener hasta 5 perfiles. Puedes crear un perfil infantil que ofrezca una experiencia de contenidos especialmente para niños.

¿Por qué crear un perfil infantil?
Experiencia de contenidos seleccionados: Un perfil infantil incluye contenidos atractivos para los niños.
Controles parentales. Puedes seleccionar la clasificación de contenidos que tu niño puede ver.
Pantalla de inicio infantil. Hay diferentes experiencias en la pantalla de inicio para los perfiles infantiles. Tu niño también puede tener su propia versión de Mi lista y Seguir viendo.
Para evitar que tu niño abandone su perfil, activa Salida infantil segura (y/o añade un código PIN a otros perfiles para impedir que tu niño entre en ellos).
Los perfiles infantiles no pueden acceder a las funcionalidades de gestión de la cuenta, como la contraseña y la información de suscripción.
Selecciona un tema:
Añadir un perfil infantil
Editar o eliminar un perfil infantil
Cambiar de perfil
Clasificación de contenidos
Pantalla de inicio infantil
Perfil infantil por defecto
Las nuevas cuentas de Max tienen un perfil infantil por defecto que puede ver títulos clasificados para menores de 9 años. Puedes editar o eliminar este perfil. Si tu cuenta era originalmente una cuenta de HBO Max, puedes añadir un perfil infantil.",https://help.max.com/es-es/Answer/Detail/000002540
473,Cuenta e inicio de sesión,Inicio de sesión,Iniciar sesión en Max,"Iniciar sesión en Max

¿Ya tienes una cuenta de Max (o HBO Max)? Perfecto. Aquí te explicamos cómo iniciar sesión.

¿Nueva suscripción?
Si obtienes Max (o HBO) a través de un proveedor de Internet, telefonía móvil o televisión, deberás activar tu suscripción a Max antes de poder empezar a hacer streaming.
Selecciona el dispositivo que estás usando:
 
Teléfono o tableta
Ordenador
Televisión

A continuación te explicamos cómo iniciar sesión en tu dispositivo de TV:

Instala la aplicación Max.
Abre Max y selecciona Iniciar sesión.
¿Ya habías iniciado sesión? Selecciona el icono de Configuración  (abajo a la izquierda) y luego Cerrar sesión.
Ahora, selecciona una opción de inicio de sesión en TV:
Utilizar un código
Utilizar la aplicación móvil de Max (en algunos dispositivos)
Utilizar el correo electrónico

Nota Tus perfiles, historial de visualización y configuración de HBO Max están disponibles en Max.

¿Necesitas cambiar de cuenta? Para iniciar sesión en otra cuenta de Max, selecciona el icono de Configuración  (abajo a la izquierda) y luego Cerrar sesión. Una vez que hayas cerrado la sesión, selecciona Iniciar sesión.

Solución de problemas
Mensaje «La dirección de correo electrónico o la contraseña no parecen correctas»
Mensaje «No hemos podido verificar tu suscripción»
Recibo un mensaje de bienvenida. ¿Qué debo hacer?
Error «La hora del dispositivo no está sincronizada»
¿No puedes resolver el rompecabezas de Captcha?

¿Aún necesitas ayuda? Ve a No puedo iniciar sesión en Max.",https://help.max.com/es-es/Answer/Detail/000002551
474,Cuenta e inicio de sesión,Inicio de sesión,Activa tu suscripción a Max,"Activa tu suscripción a Max
¿Ya la has activado?
Si ya has activado tu suscripción a Max, puedes iniciar sesión con tu correo electrónico y contraseña de Max. Solo es necesario activar Max una vez.

¿Es una suscripción nueva? Si te has suscrito a Max (o HBO) a través de un proveedor de Internet, telefonía móvil o televisión, deberás activar Max antes de poder empezar a ver Max.

Hay dos formas de activar Max:

Enlace de activación: Si tu proveedor te ha dado instrucciones de activación, sigue los pasos de Enlace de activación.
Conecta con tu proveedor: Si no tienes instrucciones de activación, sigue los pasos de Conecta con tu proveedor.
Enlace de activación

Si recibiste instrucciones de activación cuando te suscribiste a Max, sigue las instrucciones para activar tu suscripción a Max.

Cuando se te pida que crees tu cuenta de Max, realiza una de las siguientes acciones:

Nuevos suscriptores
Suscriptores que regresan
Conecta con tu proveedor

Si no recibiste instrucciones de activación cuando te suscribiste a Max, sigue estos pasos:

En tu teléfono u ordenador, ve a max.com/login.
Selecciona Crea una cuenta de Max conectándote a través de tu proveedor de televisión, móvil o Internet (en la parte inferior de la pantalla).
Elige la compañía a través de la cual recibes Max (o HBO) o escribe su nombre en el cuadro de búsqueda.
Mi proveedor no aparece en la lista

¿Te has suscrito a través de Prime Video?
Selecciona Prime Video e inicia sesión en tu cuenta de Amazon. A continuación, ve al paso 5.
Rellena el formulario de Conéctate con tu cuenta y selecciona Enviar.
¿Necesitas ayuda? Ve a Solución de problemas.
Para crear tu cuenta de Max, realiza una de las siguientes acciones:

Nuevos suscriptores
Suscriptores que regresan
Solución de problemas
Mensaje «No hemos podido verificar tu suscripción»
Mensaje «Comprueba la información de tu cuenta»
Mensaje «Esta cuenta de proveedor ya se está utilizando»",https://help.max.com/es-es/Answer/Detail/000002557
475,Cuenta e inicio de sesión,Perfiles,Crear o cambiar perfiles en Max,"Crear o cambiar perfiles en Max

Para una experiencia más personalizada, puedes crear hasta 5 perfiles para todos los miembros de tu hogar. Los perfiles registran lo que has visto y lo que te gustaría ver.

Hay dos tipos de perfiles: adulto e infantil. Para obtener información sobre perfiles infantiles, ve a Todo sobre los perfiles infantiles.

Cada perfil tiene su propio:

Avatar
Mi lista y Seguir viendo
Configuración
Idioma de la aplicación
Clasificaciones
Recomendaciones basadas en tu historial de visualización
Controles parentales (opcional)
PIN (opcional)
Selecciona un tema:
Añadir un perfil
Editar un perfil
Eliminar un perfil
Cambiar de perfil
Cambiar el idioma de la aplicación
Pantalla «Quién está viendo»

Si necesitas ayuda para restablecer tu código parental, ve a Salida infantil segura y código parental.

Fotos de perfil
Las fotos de perfil personalizadas de HBO Max aparecen como un icono de perfil genérico en Max (Max no admite fotos de perfil personalizadas). Puedes elegir entre 350 avatares de personajes.",https://help.max.com/es-es/Answer/Detail/000002539
476,Cuenta e inicio de sesión,Perfiles,Todo sobre los perfiles infantiles,"Todo sobre los perfiles infantiles

Hay dos tipos de perfiles: adulto e infantil. Tu cuenta puede tener hasta 5 perfiles. Puedes crear un perfil infantil que ofrezca una experiencia de contenidos especialmente para niños.

¿Por qué crear un perfil infantil?
Experiencia de contenidos seleccionados: Un perfil infantil incluye contenidos atractivos para los niños.
Controles parentales. Puedes seleccionar la clasificación de contenidos que tu niño puede ver.
Pantalla de inicio infantil. Hay diferentes experiencias en la pantalla de inicio para los perfiles infantiles. Tu niño también puede tener su propia versión de Mi lista y Seguir viendo.
Para evitar que tu niño abandone su perfil, activa Salida infantil segura (y/o añade un código PIN a otros perfiles para impedir que tu niño entre en ellos).
Los perfiles infantiles no pueden acceder a las funcionalidades de gestión de la cuenta, como la contraseña y la información de suscripción.
Selecciona un tema:
Añadir un perfil infantil
Editar o eliminar un perfil infantil
Cambiar de perfil
Clasificación de contenidos
Pantalla de inicio infantil
Perfil infantil por defecto
Las nuevas cuentas de Max tienen un perfil infantil por defecto que puede ver títulos clasificados para menores de 9 años. Puedes editar o eliminar este perfil. Si tu cuenta era originalmente una cuenta de HBO Max, puedes añadir un perfil infantil.",https://help.max.com/es-es/Answer/Detail/000002540
477,Cuenta e inicio de sesión,Perfiles,"Añadir, cambiar o restablecer un código PIN","Añadir, cambiar o restablecer un código PIN

Puedes bloquear tu perfil adulto para que se requiera un PIN para acceder a tu perfil. Un perfil adulto es cualquier perfil con el Modo Infantil desactivado.

Cuando tu perfil está bloqueado, debes ingresar tu código PIN de 4 dígitos para acceder a tu perfil. Los perfiles bloqueados tienen un icono de Candado  junto al avatar.

Selecciona un tema:
Bloquear o desbloquear tu perfil
Cambiar o restablecer tu código PIN
¿Has olvidado tu código PIN?

Cuando añadas, cambies o restablezcas un código PIN, te enviaremos un correo electrónico a la dirección de correo electrónico de tu cuenta.

Código parental
Puedes activar la Salida infantil segura para evitar que tu niño abandone su perfil infantil. Para más información, ve a Salida infantil segura y código parental.",https://help.max.com/es-es/Answer/Detail/000002538
478,Cuenta e inicio de sesión,Inicio de sesión,Iniciar sesión en Max,"Iniciar sesión en Max

¿Ya tienes una cuenta de Max (o HBO Max)? Perfecto. Aquí te explicamos cómo iniciar sesión.

¿Nueva suscripción?
Si obtienes Max (o HBO) a través de un proveedor de Internet, telefonía móvil o televisión, deberás activar tu suscripción a Max antes de poder empezar a hacer streaming.
Selecciona el dispositivo que estás usando:
 
Teléfono o tableta
Ordenador
Televisión

A continuación te explicamos cómo iniciar sesión en tu dispositivo de TV:

Instala la aplicación Max.
Abre Max y selecciona Iniciar sesión.
¿Ya habías iniciado sesión? Selecciona el icono de Configuración  (abajo a la izquierda) y luego Cerrar sesión.
Ahora, selecciona una opción de inicio de sesión en TV:
Utilizar un código
Utilizar la aplicación móvil de Max (en algunos dispositivos)
Utilizar el correo electrónico

Nota Tus perfiles, historial de visualización y configuración de HBO Max están disponibles en Max.

¿Necesitas cambiar de cuenta? Para iniciar sesión en otra cuenta de Max, selecciona el icono de Configuración  (abajo a la izquierda) y luego Cerrar sesión. Una vez que hayas cerrado la sesión, selecciona Iniciar sesión.

Solución de problemas
Mensaje «La dirección de correo electrónico o la contraseña no parecen correctas»
Mensaje «No hemos podido verificar tu suscripción»
Recibo un mensaje de bienvenida. ¿Qué debo hacer?
Error «La hora del dispositivo no está sincronizada»
¿No puedes resolver el rompecabezas de Captcha?

¿Aún necesitas ayuda? Ve a No puedo iniciar sesión en Max.",https://help.max.com/es-es/Answer/Detail/000002551
